stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_timezone
70806,140th Ave SE & SE 5th St,47.605106,-122.153572,19,America/Los_Angeles
70807,Lake Hills Connector & SE 8th St,47.603065,-122.175163,19,America/Los_Angeles
70808,140th Ave SE & SE 7th St,47.603386,-122.153542,19,America/Los_Angeles
70812,SE 8th St & I-405,47.602696,-122.185150,19,America/Los_Angeles
70813,Lake Hills Connector & SE 8th St,47.603561,-122.176750,19,America/Los_Angeles
70814,SE 8th St & 114th Ave SE,47.601616,-122.187935,19,America/Los_Angeles
70815,121st Ave SE & SE 8th St,47.602909,-122.180466,19,America/Los_Angeles
70817,121st Ave SE & SE 10th St,47.601112,-122.178406,19,America/Los_Angeles
70820,SE 8th St & 114th Ave SE,47.601566,-122.187531,19,America/Los_Angeles
70822,SE 8th St & 118th Ave SE,47.602409,-122.185440,19,America/Los_Angeles
70823,145th Pl SE & SE 10th St,47.600822,-122.153038,19,America/Los_Angeles
70825,SE 8th St & 121st Ave SE,47.603214,-122.179726,19,America/Los_Angeles
70826,140th Ave SE & SE 7th St,47.603886,-122.153351,19,America/Los_Angeles
70828,140th Ave SE & SE 5th St,47.605164,-122.153366,19,America/Los_Angeles
70832,140th Ave SE & SE 1st St,47.608829,-122.153404,19,America/Los_Angeles
70835,Main St & 148th Ave SE,47.609791,-122.143364,19,America/Los_Angeles
70836,140th Ave NE & NE 3rd St,47.613289,-122.153458,19,America/Los_Angeles
70837,Main St & 152nd Pl SE,47.609768,-122.137161,19,America/Los_Angeles
70838,140th Ave NE & NE 8th St,47.617714,-122.153511,19,America/Los_Angeles
70841,Lake Hills Connector & Richards Rd,47.598423,-122.167076,19,America/Los_Angeles
70842,140th Ave NE & NE 12th St,47.619842,-122.153526,19,America/Los_Angeles
70843,Lake Hills Connector & Richards Rd,47.598259,-122.167519,19,America/Los_Angeles
70844,140th Ave NE & NE 14th St,47.622681,-122.153557,19,America/Los_Angeles
70846,140th Ave NE & NE Bel-Red Rd,47.624844,-122.153580,19,America/Los_Angeles
70850,140th Ave NE & NE 21st St,47.628696,-122.153610,19,America/Los_Angeles
70852,140th Ave NE & NE 24th St,47.632183,-122.153625,19,America/Los_Angeles
70854,140th Ave NE & NE 26th Pl,47.633984,-122.153610,19,America/Los_Angeles
70858,140th Ave NE & NE 34th Pl,47.641464,-122.153488,19,America/Los_Angeles
70860,140th Ave NE & NE 37th Pl,47.644031,-122.153435,19,America/Los_Angeles
70862,140th Ave NE & NE 40th St,47.646221,-122.153404,19,America/Los_Angeles
70864,140th Ave NE & NE 42nd St,47.647610,-122.153404,19,America/Los_Angeles
70866,140th Ave NE & NE 44th Pl,47.649605,-122.153381,19,America/Los_Angeles
70868,140th Ave NE & NE 48th Pl,47.652714,-122.153366,19,America/Los_Angeles
70869,140th Ave NE & NE 60th St,47.660713,-122.153297,19,America/Los_Angeles
70870,140th Ave NE & NE 55th St,47.657154,-122.153336,19,America/Los_Angeles
70872,140th Ave NE & NE 61st St,47.660519,-122.153503,19,America/Los_Angeles
70874,140th Ave NE & NE 62nd St,47.662723,-122.153267,19,America/Los_Angeles
7100,Aurora Ave N & N 100th St,47.701088,-122.344749,21,America/Los_Angeles
71129,SE 38th St & 166th Ave SE,47.576466,-122.118065,19,America/Los_Angeles
71131,SE 38th St & W Lake Sammamish Pkwy SE,47.576408,-122.112930,19,America/Los_Angeles
71132,West Lake Sammamish Pkwy SE & SE 40th Pl,47.572761,-122.107643,19,America/Los_Angeles
71133,Richards Rd & SE 21st Pl,47.591446,-122.164391,19,America/Los_Angeles
71134,164th Pl SE & 166th Ave SE,47.576611,-122.118217,19,America/Los_Angeles
71135,SE 38th St & West Lake Sammamish Pkwy SE,47.576515,-122.113281,19,America/Los_Angeles
71136,West Lake Sammamish Pkwy SE & SE 40th Pl,47.572544,-122.107674,19,America/Los_Angeles
71139,SE 26th St & Richards Rd,47.587269,-122.163567,19,America/Los_Angeles
71140,West Lake Sammamish Pkwy NE & NE 40th St,47.645702,-122.107918,19,America/Los_Angeles
71141,SE 26th St & 136th Ave SE,47.587238,-122.159241,19,America/Los_Angeles
71150,West Lake Sammamish Pkwy NE & 177th Ave NE,47.642113,-122.103912,19,America/Los_Angeles
71151,West Lake Sammamish Pkwy NE & NE 2nd Pl,47.609501,-122.110664,19,America/Los_Angeles
71152,West Lake Sammamish Pkwy NE & NE 2nd Pl,47.609474,-122.110909,19,America/Los_Angeles
71153,West Lake Sammamish Pkwy NE & 177th Ln NE,47.614254,-122.105019,19,America/Los_Angeles
71154,West Lake Sammamish Pkwy NE & 177th Ln NE,47.614395,-122.105087,19,America/Los_Angeles
71155,West Lake Sammamish Pkwy NE & NE 15th Pl,47.621101,-122.093094,19,America/Los_Angeles
71156,West Lake Sammamish Pkwy NE & NE 15th Pl,47.621502,-122.092819,19,America/Los_Angeles
71160,West Lake Sammamish Pkwy NE & 180th Ave NE,47.639927,-122.099899,19,America/Los_Angeles
71170,West Lake Sammamish Pkwy NE & 180th Ave NE,47.638931,-122.097969,19,America/Los_Angeles
71180,West Lake Sammamish Pkwy NE & NE 27th St,47.636692,-122.094200,19,America/Los_Angeles
71190,West Lake Sammamish Pkwy NE & NE 27th St,47.633991,-122.091209,19,America/Los_Angeles
7120,Aurora Ave N & N 95th St,47.697494,-122.344704,21,America/Los_Angeles
71208,NE 24th St & 136th Pl NE,47.631657,-122.156097,19,America/Los_Angeles
71210,NE 24th St & 186th Ave NE,47.631191,-122.090721,19,America/Los_Angeles
71220,NE 24th St & 185th Pl NE,47.631206,-122.093452,19,America/Los_Angeles
71230,NE 24th St & 182nd Ave NE,47.631226,-122.097054,19,America/Los_Angeles
71240,NE 24th St & 180th Ave NE,47.631252,-122.100090,19,America/Los_Angeles
71250,NE 24th St & 175th Ave NE,47.631287,-122.106934,19,America/Los_Angeles
71260,NE 24th St & 173rd Ave NE,47.631306,-122.109856,19,America/Los_Angeles
71270,NE 24th St & 169th Ave NE,47.631344,-122.113815,19,America/Los_Angeles
71280,NE 24th St & 167th Ave NE,47.631382,-122.118080,19,America/Los_Angeles
71290,NE 24th St & 164th Ave NE,47.631413,-122.121086,19,America/Los_Angeles
71300,NE 24th St & 162nd Ave NE,47.631504,-122.125290,19,America/Los_Angeles
71310,NE 24th St & 160th Ave NE,47.631565,-122.127808,19,America/Los_Angeles
71320,NE 24th St & 156th Ave NE,47.631645,-122.131248,19,America/Los_Angeles
71322,NE 24th St & NE Bel-Red Rd,47.631649,-122.134445,19,America/Los_Angeles
71325,NE 40th St & 150th Ave NE,47.645924,-122.137733,19,America/Los_Angeles
71326,152nd Ave NE & Overlake Park&Ride,47.633171,-122.137604,19,America/Los_Angeles
71327,NE 40th St & 150th Ave NE,47.646023,-122.140671,19,America/Los_Angeles
71328,Overlake P&R - Main Entrance,47.633160,-122.136055,19,America/Los_Angeles
71329,NE 40th St & 152nd Ave NE,47.646057,-122.137802,19,America/Los_Angeles
71331,Overlake Park & Ride,47.633045,-122.137794,19,America/Los_Angeles
71333,Overlake TC - Bay 3,47.643719,-122.133270,19,America/Los_Angeles
71334,Overlake TC - Bay 4,47.643330,-122.133392,19,America/Los_Angeles
71335,Sr 520 & NE 40th St,47.645328,-122.135330,19,America/Los_Angeles
71336,State Route 520 & NE 40th St,47.644669,-122.133759,19,America/Los_Angeles
71341,Sr 520 & NE 51st St,47.652592,-122.138245,19,America/Los_Angeles
71344,Montlake Freeway Station,47.644600,-122.302811,1,America/Los_Angeles
71348,Sr 520 & Evergreen Point Rd,47.636864,-122.236870,19,America/Los_Angeles
71350,State Route 520 & Montlake Freeway Station,47.644161,-122.303802,21,America/Los_Angeles
71353,Sr 520 & NE 51st St,47.654922,-122.136627,19,America/Los_Angeles
71355,Sr 520 & Evergreen Point Rd,47.637177,-122.237305,19,America/Los_Angeles
71356,Clyde Hill/Yarrow Pt & Sr-520 - 92nd Avenue,47.639923,-122.219467,19,America/Los_Angeles
71359,Clyde Hill/Yarrow Pt & Sr-520 - 92nd Avenue,47.639950,-122.218742,19,America/Los_Angeles
71370,NE 24th St & 152nd Ave NE,47.631485,-122.137283,19,America/Los_Angeles
71380,NE 24th St & 164th Ave NE,47.631275,-122.120918,19,America/Los_Angeles
71390,NE 24th St & 167th Ave NE,47.631245,-122.117630,19,America/Los_Angeles
7140,Aurora Ave N & N 90th St,47.693962,-122.344666,21,America/Los_Angeles
71400,NE 24th St & 171st Ave NE,47.631195,-122.112740,19,America/Los_Angeles
71410,NE 24th St & 173rd Ave NE,47.631161,-122.109634,19,America/Los_Angeles
71420,NE 24th St & 175th Ave NE,47.631153,-122.106483,19,America/Los_Angeles
71430,NE 24th St & 180th Pl NE,47.631104,-122.099312,19,America/Los_Angeles
71440,NE 24th St & 182nd Ave NE,47.631092,-122.097122,19,America/Los_Angeles
71450,NE 24th St & 184th Ave NE,47.631073,-122.094025,19,America/Los_Angeles
71460,NE 24th St & 186th Ave NE,47.631058,-122.091904,19,America/Los_Angeles
71470,West Lake Sammamish Pkwy NE & NE 24th St,47.631668,-122.088699,19,America/Los_Angeles
71480,West Lake Sammamish Pkwy NE & NE 27th St,47.634472,-122.091469,19,America/Los_Angeles
71490,West Lake Sammamish Pkwy NE & NE 27th St,47.636345,-122.093506,19,America/Los_Angeles
71500,West Lake Sammamish Pkwy NE & 180th Ave NE,47.639042,-122.097847,19,America/Los_Angeles
71510,West Lake Sammamish Pkwy NE & 180th Ave NE,47.640213,-122.100113,19,America/Los_Angeles
71520,West Lake Sammamish Pkwy NE & 177th Ave NE,47.642429,-122.104118,19,America/Los_Angeles
7160,Aurora Ave N & N 85th St,47.689877,-122.344620,21,America/Los_Angeles
71658,SE 24th St & 156th Ave SE,47.588970,-122.132057,19,America/Los_Angeles
71660,SE 24th St & 158th Ave SE,47.588943,-122.128082,19,America/Los_Angeles
71661,SE 24th St & 161st Ave SE,47.588913,-122.121330,19,America/Los_Angeles
71675,SE 24th St & 161st Ave SE,47.589047,-122.121246,19,America/Los_Angeles
71678,SE 24th St & 158th Ave SE,47.589077,-122.127998,19,America/Los_Angeles
71680,SE 24th St & 156th Ave SE,47.589107,-122.132317,19,America/Los_Angeles
7180,Aurora Ave N & N 80th St,47.686752,-122.344612,21,America/Los_Angeles
71825,Avondale Rd NE & NE 140th Pl,47.726341,-122.084595,19,America/Los_Angeles
71826,Avondale Rd NE & NE 132nd St,47.717636,-122.088028,19,America/Los_Angeles
71827,Avondale Rd NE & NE 128th Way,47.715221,-122.088737,40,America/Los_Angeles
71830,Avondale Pl NE & Avondale Rd NE,47.707466,-122.089272,40,America/Los_Angeles
71831,Avondale Rd NE & NE 155th St,47.740223,-122.080284,40,America/Los_Angeles
71832,Avondale Rd NE & NE 159th St,47.743183,-122.080948,40,America/Los_Angeles
71833,Avondale Rd NE & NE 165th St,47.747768,-122.081848,40,America/Los_Angeles
71834,Avondale Rd NE & NE 168th St,47.750687,-122.081322,40,America/Los_Angeles
71835,Avondale Rd NE & NE 172nd St,47.752319,-122.081017,40,America/Los_Angeles
71836,Avondale Rd NE & NE 146th Way,47.732948,-122.081757,19,America/Los_Angeles
71838,Avondale Rd NE & NE 140th Pl,47.726589,-122.084297,19,America/Los_Angeles
71839,Avondale Rd NE & NE 132nd St,47.717941,-122.087685,40,America/Los_Angeles
71840,Avondale Rd NE & Avondale Pl NE,47.708252,-122.089706,19,America/Los_Angeles
71841,Avondale Rd NE & NE 143rd St,47.729256,-122.083260,19,America/Los_Angeles
71842,Avondale Rd NE & NE 128th Way,47.715038,-122.088547,40,America/Los_Angeles
71843,Avondale Rd NE & Avondale Pl NE,47.708553,-122.089325,40,America/Los_Angeles
71850,Avondale Rd NE & NE 116th St,47.702007,-122.092941,19,America/Los_Angeles
71864,Avondale Rd NE & 11000 Block,47.698799,-122.093338,19,America/Los_Angeles
71866,NE 20th St & NE Bel-Red Rd,47.627811,-122.136223,19,America/Los_Angeles
71868,Avondale Rd NE & Puget Power Trail Walk,47.699436,-122.092987,19,America/Los_Angeles
71870,Avondale Rd NE & NE 104th St,47.691345,-122.092400,19,America/Los_Angeles
71876,Avondale Rd NE & NE Novelty Hill Rd,47.687332,-122.093712,19,America/Los_Angeles
71880,Avondale Rd NE & NE 95th St,47.685364,-122.096207,19,America/Los_Angeles
71890,Avondale Rd NE & 180th Ave NE,47.682400,-122.099953,19,America/Los_Angeles
71910,Avondale Rd NE & NE 85th Pl,47.678677,-122.104568,19,America/Los_Angeles
71950,NE Redmond Way & NE 79th St,47.673817,-122.120949,19,America/Los_Angeles
71951,NE 83rd St & 164th Ave NE - Bay 3,47.676598,-122.123871,19,America/Los_Angeles
71954,NE 83rd St & 161st Ave NE - Bay 6,47.676735,-122.124008,19,America/Los_Angeles
71960,Redmond Transit Center - Bay 5,47.676891,-122.124428,19,America/Los_Angeles
71961,NE 83rd St & 161st Ave NE - Bay 4,47.676731,-122.125130,19,America/Los_Angeles
71964,161st Ave NE & Cleveland St,47.674191,-122.125923,19,America/Los_Angeles
71966,161st Ave NE & Cleveland St,47.673752,-122.125946,19,America/Los_Angeles
71970,NE Redmond Way & 160th Ave NE,47.674839,-122.127953,19,America/Los_Angeles
71971,NE Redmond Way & 159th Pl NE,47.674099,-122.130630,19,America/Los_Angeles
71981,NE Old Redmond Rd & West Lake Sammamish Way NE,47.671776,-122.133652,19,America/Los_Angeles
71985,NE Old Redmond Rd & NE 70th St,47.668026,-122.133545,19,America/Los_Angeles
71990,NE Old Redmond Rd & NE 68th St,47.667137,-122.135986,19,America/Los_Angeles
720,4th Ave & Stewart St,47.612621,-122.339134,21,America/Los_Angeles
7200,Aurora Ave N & N 76th St,47.684151,-122.344597,1,America/Los_Angeles
72005,NE Old Redmond Rd & 151st Ave NE,47.667881,-122.138908,19,America/Los_Angeles
72015,NE Old Redmond Rd & 148th Ave NE,47.667591,-122.143845,19,America/Los_Angeles
72030,NE Old Redmond Rd & 143rd Ct NE,47.666363,-122.148911,19,America/Los_Angeles
72040,NE Old Redmond Rd & 140th Ave NE,47.666176,-122.153076,19,America/Los_Angeles
72050,NE Old Redmond Rd & 137th Ave NE,47.667095,-122.158295,19,America/Los_Angeles
72060,NE 70th Pl & 132nd Ave NE,47.667038,-122.164703,19,America/Los_Angeles
72070,NE 70th Pl & 130th Ave NE,47.667511,-122.166878,19,America/Los_Angeles
72080,NE 70th St & 128th Ave NE,47.667988,-122.169266,19,America/Los_Angeles
72090,NE 70th St & 126th Ave NE,47.668194,-122.172394,19,America/Los_Angeles
7210,Aurora Ave N & N 65th St,47.676273,-122.346878,21,America/Los_Angeles
72100,NE 70th St & 124th Ave NE,47.668228,-122.175003,19,America/Los_Angeles
72110,NE 70th St & 122nd Ave NE,47.668262,-122.177841,19,America/Los_Angeles
72120,NE 70th St & 120th Ave NE,47.668297,-122.180672,19,America/Los_Angeles
72134,NE 72nd Pl & 116th Ave NE,47.669292,-122.188278,19,America/Los_Angeles
72140,NE 68th St & 112th Ave NE,47.666637,-122.191162,19,America/Los_Angeles
72150,NE 68th St & 110th Ave NE,47.666344,-122.193077,19,America/Los_Angeles
72155,108th Ave NE & NE 62nd St,47.663158,-122.196121,19,America/Los_Angeles
72156,108th Ave NE & NE 68th St,47.665173,-122.196152,19,America/Los_Angeles
72160,NE 68th St & 108th Ave NE,47.666824,-122.198074,19,America/Los_Angeles
72161,6th St S & NE 68th St,47.667419,-122.196152,19,America/Los_Angeles
72163,6th St S & 5th Ave S,47.671936,-122.196220,19,America/Los_Angeles
72164,6th St S & 1st Ave S,47.674477,-122.196243,19,America/Los_Angeles
72180,State St S & 10th Ave S,47.667595,-122.201805,19,America/Los_Angeles
72190,State St & 7th Ave S,47.670628,-122.202202,19,America/Los_Angeles
72200,State St & 3rd Ave S,47.673206,-122.202202,19,America/Los_Angeles
72220,State St & 2nd Ave S,47.673817,-122.202408,19,America/Los_Angeles
72230,State St & 4th Ave S,47.672520,-122.202408,19,America/Los_Angeles
72232,State St & 6th Ave S,47.671085,-122.202408,19,America/Los_Angeles
72250,State St S & 10th Ave S,47.667370,-122.201996,19,America/Los_Angeles
72280,NE 68th St & 110th Ave NE,47.666199,-122.193199,19,America/Los_Angeles
72290,NE 68th St & 112th Ave NE,47.666725,-122.190659,19,America/Los_Angeles
72291,185th Ave NE & NE 68th St,47.667252,-122.093597,19,America/Los_Angeles
72294,NE 72nd Pl & 116th Ave NE,47.669342,-122.187859,19,America/Los_Angeles
72299,Bear Creek Pkwy & 164th Ave NE,47.668545,-122.121246,19,America/Los_Angeles
72302,NE 70th St & 119th Ave NE,47.668175,-122.181831,19,America/Los_Angeles
72303,166th Ave NE & NE 74th St,47.669834,-122.118950,19,America/Los_Angeles
72304,185th Ave NE & NE 68th St,47.666637,-122.093788,19,America/Los_Angeles
72305,NE 76th St & 177th Pl NE,47.671749,-122.103722,19,America/Los_Angeles
72306,NE 76th St & 177th Pl NE,47.671596,-122.103897,19,America/Los_Angeles
72307,NE Union Hill Rd & 178th Pl NE,47.675060,-122.103561,19,America/Los_Angeles
72308,Bear Creek Pkwy & NE 74th St,47.670601,-122.124100,19,America/Los_Angeles
72309,NE Union Hill Rd & Avondale Rd NE,47.674988,-122.106316,19,America/Los_Angeles
72310,NE 70th St & 120th Ave NE,47.668152,-122.179932,19,America/Los_Angeles
72312,NE 70th Pl & 116th Ave NE,47.668892,-122.184509,19,America/Los_Angeles
72314,Houghton P&R & 116th Ave NE,47.668091,-122.185593,19,America/Los_Angeles
72319,154th Ave NE & NE 90th St,47.681038,-122.134796,19,America/Los_Angeles
72320,NE 70th St & 122nd Ave NE,47.668118,-122.176994,19,America/Los_Angeles
72324,NE 65th St & 185th Ave NE,47.663910,-122.093132,19,America/Los_Angeles
72326,NE 65th St & 188th Ave NE,47.663387,-122.087669,19,America/Los_Angeles
72328,188th Ave NE & Redmond Fall City Rd,47.657734,-122.088150,19,America/Los_Angeles
72329,NE Redmond Way & 185th Ave NE,47.660789,-122.094559,19,America/Los_Angeles
72330,NE 70th St & 124th Ave NE,47.668083,-122.174194,19,America/Los_Angeles
72340,NE 70th St & 126th Ave NE,47.668045,-122.171562,19,America/Los_Angeles
72350,NE 70th Pl & 128th Ave NE,47.667824,-122.169159,19,America/Los_Angeles
72360,NE 70th Pl & 130th Ave NE,47.667213,-122.166153,19,America/Los_Angeles
72371,NE Old Redmond Rd & 132nd Ave NE,47.666508,-122.163307,19,America/Los_Angeles
72380,NE Old Redmond Rd & 137th Ave NE,47.666988,-122.157791,19,America/Los_Angeles
72390,NE Old Redmond Rd & 140th Ave NE,47.666096,-122.153580,19,America/Los_Angeles
72392,NE Old Redmond Rd & 140th Pl NE,47.665951,-122.151573,19,America/Los_Angeles
72400,NE Old Redmond Rd & 143rd Ave NE,47.666340,-122.148186,19,America/Los_Angeles
72410,NE Old Redmond Rd & 147th Ct NE,47.667118,-122.144279,19,America/Los_Angeles
72420,NE Old Redmond Rd & 148th Ave NE,47.667793,-122.141769,19,America/Los_Angeles
72435,NE Old Redmond Rd & 151st Ave NE,47.667747,-122.138908,19,America/Los_Angeles
72442,NE Old Redmond Rd & NE 68th St,47.666431,-122.135521,19,America/Los_Angeles
72444,NE Old Redmond Rd & NE 70th St,47.668316,-122.133308,19,America/Los_Angeles
72446,NE Old Redmond Rd & West Lake Sammamish Way NE,47.671329,-122.133255,19,America/Los_Angeles
72452,NE Redmond Way & 159th Pl NE,47.674213,-122.129784,19,America/Los_Angeles
72456,West Lake Sammamish Pkwy NE & Leary Way,47.669899,-122.130836,19,America/Los_Angeles
72458,West Lake Sammamish Pkwy NE & Leary Way,47.669819,-122.130348,19,America/Los_Angeles
72489,Cleveland St & 166th Ave NE,47.672169,-122.119690,19,America/Los_Angeles
72520,Avondale Rd NE & NE 85th Pl,47.678425,-122.104637,19,America/Los_Angeles
72521,Cedar Park NE & NE Marketplace Dr,47.693161,-122.044884,40,America/Los_Angeles
72522,Cedar Park NE & NE Marketplace Dr,47.693096,-122.045090,40,America/Los_Angeles
72523,Cedar Park NE & NE 100th Way,47.687782,-122.041336,40,America/Los_Angeles
72524,Cedar Park NE & NE 100th Way,47.687717,-122.041512,40,America/Los_Angeles
72525,NE Cedar Park Cres & 228th Way NE,47.685848,-122.034927,40,America/Los_Angeles
72526,NE Cedar Park Cres & 228th Way NE,47.685699,-122.035095,40,America/Los_Angeles
72527,NE Cedar Park Cres & NE 100th St,47.687359,-122.019997,40,America/Los_Angeles
72528,NE Cedar Park Cres & NE 100th St,47.687256,-122.019844,40,America/Los_Angeles
72529,NE Cedar Park Cres & Eastridge Dr NE,47.691399,-122.017334,40,America/Los_Angeles
72530,NE Cedar Park Cres & Eastridge Dr NE,47.690968,-122.018234,40,America/Los_Angeles
72531,Eastridge Dr NE & NE 110th St,47.697075,-122.018974,40,America/Los_Angeles
72532,Eastridge Dr NE & NE 112th Pl,47.697884,-122.019287,40,America/Los_Angeles
72533,Trilogy Pkwy NE & Muirwood Way NE,47.699028,-122.022949,40,America/Los_Angeles
72534,Trilogy Pkwy NE & NE 113th Way,47.699486,-122.023293,40,America/Los_Angeles
72540,Avondale Rd NE & 180th Ave NE,47.682552,-122.099487,19,America/Los_Angeles
72550,Avondale Rd NE & NE 95th St,47.685440,-122.095856,19,America/Los_Angeles
72552,Avondale Rd NE & NE Novelty Hill Rd,47.687489,-122.093262,19,America/Los_Angeles
72560,Avondale Rd NE & NE 104th St,47.691467,-122.092262,19,America/Los_Angeles
72580,Avondale Rd NE & NE 116th St,47.702328,-122.092781,19,America/Los_Angeles
72842,151st Ave SE & 152nd Pl SE,47.554794,-122.138611,19,America/Los_Angeles
72843,151st Ave SE & 152nd Pl SE,47.554401,-122.138710,19,America/Los_Angeles
72861,116th Ave NE & NE 34th St,47.640175,-122.185463,19,America/Los_Angeles
72864,116th Ave NE & NE 34th St,47.640324,-122.185669,19,America/Los_Angeles
72869,150th Ave SE & SE 38th St,47.575256,-122.140083,19,America/Los_Angeles
72871,150th Ave SE & SE 38th St,47.575100,-122.140335,19,America/Los_Angeles
72872,150th Ave SE & SE Newport Way,47.570610,-122.141441,19,America/Los_Angeles
72873,150th Ave SE & SE Newport Way,47.570931,-122.141205,19,America/Los_Angeles
72874,148th Ave SE & SE 45th Pl,47.565651,-122.142914,19,America/Los_Angeles
72875,148th Ave SE & SE 46th St,47.565460,-122.142708,19,America/Los_Angeles
72876,Highland Dr & 147th Pl SE,47.562256,-122.144173,19,America/Los_Angeles
72877,Highland Dr & 147th Pl SE,47.562248,-122.143791,19,America/Los_Angeles
72878,Highland Dr & Somerset Blvd SE,47.560635,-122.149582,19,America/Los_Angeles
72879,Somerset Blvd SE & Highland Dr,47.560474,-122.149689,19,America/Los_Angeles
72880,150th Ave SE & SE Eastgate Way,47.581272,-122.141586,19,America/Los_Angeles
72881,Somerset Blvd SE & 143rd Ave SE,47.562481,-122.151955,19,America/Los_Angeles
72882,Somerset Blvd SE & 143rd Ave SE,47.562202,-122.151779,19,America/Los_Angeles
72884,Somerset Blvd SE & Somerset Ln,47.562679,-122.155922,19,America/Los_Angeles
72885,Somerset Blvd SE & SE 44th St,47.566662,-122.158882,19,America/Los_Angeles
72886,Somerset Blvd SE & SE 43rd St,47.569130,-122.159637,19,America/Los_Angeles
72887,Somerset Blvd SE & SE 43rd St,47.569035,-122.159813,19,America/Los_Angeles
72888,Somerset Blvd SE & SE 44th St,47.566567,-122.159035,19,America/Los_Angeles
72889,Somerset Blvd SE & Somerset Ln,47.562412,-122.156532,19,America/Los_Angeles
72892,151st Ave SE & SE 49th St,47.558491,-122.139229,19,America/Los_Angeles
72893,150th Ave SE & SE 46th Way,47.563126,-122.140602,19,America/Los_Angeles
72896,148th Ave SE & SE 55th St,47.553181,-122.142174,19,America/Los_Angeles
72897,151st Ave SE & SE 49th St,47.558639,-122.139114,19,America/Los_Angeles
72932,NE 8th St & 98th Ave NE,47.617504,-122.210175,19,America/Los_Angeles
72940,NE 8th St & 92nd Ave NE,47.617493,-122.217339,19,America/Los_Angeles
72950,Lake Washington Blvd NE & NE 10th St,47.619343,-122.221817,19,America/Los_Angeles
72960,NE 12th St & 84th Ave NE,47.621101,-122.227760,19,America/Los_Angeles
72970,84th Ave NE & NE 20th St,47.628494,-122.227798,19,America/Los_Angeles
72980,84th Ave NE & NE 24th St,47.632366,-122.227783,19,America/Los_Angeles
72983,Kelsey Creek Rd & Tye River Rd,47.585541,-122.148422,19,America/Los_Angeles
72984,Kelsey Creek Rd & Tye River Rd,47.585644,-122.148186,19,America/Los_Angeles
73010,84th Ave NE & NE 24th St,47.632755,-122.227989,19,America/Los_Angeles
73020,84th Ave NE & NE 20th St,47.628204,-122.228004,19,America/Los_Angeles
73030,NE 12th St & 84th Ave NE,47.620968,-122.227592,19,America/Los_Angeles
73040,NE 1st St & Lake Washington Blvd NE,47.618896,-122.221436,19,America/Los_Angeles
73042,NE 8th St & 92nd Ave NE,47.617359,-122.217293,19,America/Los_Angeles
73044,NE 8th St & 94th Ave NE,47.617363,-122.214287,19,America/Los_Angeles
73047,116th Ave NE & NE 24th St,47.630280,-122.185738,19,America/Los_Angeles
73048,NE 8th St & 98th Ave NE,47.617371,-122.209984,19,America/Los_Angeles
73049,NE 8th St & 106th Ave NE,47.617351,-122.199196,19,America/Los_Angeles
73051,116th Ave NE & NE 12th St,47.624668,-122.185768,19,America/Los_Angeles
73054,116th Ave NE & NE 12th St,47.625191,-122.185562,19,America/Los_Angeles
73055,116th Ave NE & NE 12th St,47.622490,-122.185577,19,America/Los_Angeles
73056,116th Ave NE & NE 21st St,47.630142,-122.185532,19,America/Los_Angeles
73059,NE 40th St & 156th Ave NE,47.646126,-122.130692,19,America/Los_Angeles
73077,NE 40th St & NE Bel-Red Rd,47.646149,-122.115036,19,America/Los_Angeles
73079,NE 40th St & 158th Way NE,47.646137,-122.127464,19,America/Los_Angeles
73080,148th Ave SE & SE Eastgate Way,47.580956,-122.141708,19,America/Los_Angeles
73082,SE 46th Way & 151st Pl SE,47.562500,-122.137604,19,America/Los_Angeles
73084,SE 46th Way & 154th Pl SE,47.563080,-122.133751,19,America/Los_Angeles
73086,SE 46th Way & 159th Ave SE,47.562694,-122.129227,19,America/Los_Angeles
73088,SE 46th Way & 161st Ave SE,47.563049,-122.125145,19,America/Los_Angeles
73089,NE 40th St & 163rd Ave NE,47.645992,-122.122696,19,America/Los_Angeles
73092,NE 40th St & NE Bel-Red Rd,47.646015,-122.114433,19,America/Los_Angeles
73095,NE Redmond Way & Willows Rd NE,47.675083,-122.137177,19,America/Los_Angeles
73100,NE Redmond Way & 149th Pl NE,47.675179,-122.139786,19,America/Los_Angeles
73106,NE Redmond Way & 145th Ave NE,47.674988,-122.146729,19,America/Los_Angeles
73108,148th Ave NE & NE 87th St,47.680763,-122.145226,19,America/Los_Angeles
73110,148th Ave NE & NE Redmond Way,47.674412,-122.143227,19,America/Los_Angeles
73112,NE Redmond Way & 140th Ave NE,47.676659,-122.153679,19,America/Los_Angeles
73130,148th Ave NE & NE Old Redmond Rd,47.667126,-122.143295,19,America/Los_Angeles
73152,148th Ave NE & NE 61st St,47.661930,-122.143417,19,America/Los_Angeles
73167,NE 51st St & 148th Ave NE,47.654862,-122.142120,19,America/Los_Angeles
73168,NE 51st St & 154th Ave NE,47.654022,-122.135033,19,America/Los_Angeles
73188,NE 51st St & 154th Ave NE,47.654156,-122.134995,19,America/Los_Angeles
73227,NE 83rd St & 161st Ave NE - Bay 1,47.676594,-122.124924,19,America/Los_Angeles
73240,148th Ave NE & NE 51st St,47.654659,-122.143463,19,America/Los_Angeles
73243,148th Ave NE & NE 46th St,47.652008,-122.143433,19,America/Los_Angeles
73246,148th Ave NE & NE 43rd Pl,47.648048,-122.143242,19,America/Los_Angeles
