route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
535,14SEP-Weekday-532535 nb-49,14SEP-Weekday,Lynnwood and Everett,1,535-nb-Weekday
532,14SEP-Weekday-532535 nb-5,14SEP-Weekday,Lynnwood and Everett,1,532-nb-Weekday
535,14SEP-Weekday-532535 nb-50,14SEP-Weekday,Lynnwood and Everett,1,535-nb-Weekday
535,14SEP-Weekday-532535 nb-51,14SEP-Weekday,Lynnwood and Everett,1,535-nb-Weekday
535,14SEP-Weekday-532535 nb-52,14SEP-Weekday,Lynnwood and Everett,1,535-nb-Weekday
535,14SEP-Weekday-532535 nb-53,14SEP-Weekday,Lynnwood and Everett,1,535-nb-Weekday
535,14SEP-Weekday-532535 nb-6,14SEP-Weekday,Lynnwood and Everett,1,535-nb-Weekday
532,14SEP-Weekday-532535 nb-7,14SEP-Weekday,Lynnwood and Everett,1,532-nb-Weekday
535,14SEP-Weekday-532535 nb-8,14SEP-Weekday,Lynnwood and Everett,1,535-nb-Weekday
535,14SEP-Weekday-532535 nb-9,14SEP-Weekday,Lynnwood and Everett,1,535-nb-Weekday
532,14SEP-Weekday-532535 sb-0,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
535,14SEP-Weekday-532535 sb-1,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
532,14SEP-Weekday-532535 sb-10,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
532,14SEP-Weekday-532535 sb-11,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
532,14SEP-Weekday-532535 sb-12,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
535,14SEP-Weekday-532535 sb-13,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
532,14SEP-Weekday-532535 sb-14,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
532,14SEP-Weekday-532535 sb-15,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
532,14SEP-Weekday-532535 sb-16,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
535,14SEP-Weekday-532535 sb-17,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
532,14SEP-Weekday-532535 sb-18,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
532,14SEP-Weekday-532535 sb-19,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
532,14SEP-Weekday-532535 sb-2,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
535,14SEP-Weekday-532535 sb-20,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
532,14SEP-Weekday-532535 sb-21,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
535,14SEP-Weekday-532535 sb-22,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
532,14SEP-Weekday-532535 sb-23,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
535,14SEP-Weekday-532535 sb-24,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-25,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-26,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-27,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-28,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-29,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-3,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-30,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-31,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-32,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-33,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-34,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-35,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-36,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-37,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-38,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
532,14SEP-Weekday-532535 sb-39,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
532,14SEP-Weekday-532535 sb-4,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
535,14SEP-Weekday-532535 sb-40,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
532,14SEP-Weekday-532535 sb-41,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
535,14SEP-Weekday-532535 sb-42,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
532,14SEP-Weekday-532535 sb-43,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
535,14SEP-Weekday-532535 sb-44,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
532,14SEP-Weekday-532535 sb-45,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
535,14SEP-Weekday-532535 sb-46,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-47,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-48,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-49,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
532,14SEP-Weekday-532535 sb-5,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
535,14SEP-Weekday-532535 sb-50,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-51,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
535,14SEP-Weekday-532535 sb-6,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
532,14SEP-Weekday-532535 sb-7,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
532,14SEP-Weekday-532535 sb-8,14SEP-Weekday,Bellevue Transit Center,0,532-sb-Weekday
535,14SEP-Weekday-532535 sb-9,14SEP-Weekday,Bellevue Transit Center,0,535-sb-Weekday
701,14SEP-Weekday-701n-0,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-1,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-10,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-11,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-12,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-13,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-14,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-15,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-16,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-17,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-18,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-19,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-2,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-20,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-21,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-22,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-23,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-24,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-25,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-26,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-27,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-28,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-29,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-3,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-30,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-31,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-32,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-33,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-34,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-35,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-36,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-37,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-38,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-39,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-4,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-40,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-41,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-42,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-43,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-44,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-45,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-46,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-47,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-48,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-49,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-5,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-50,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-51,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-52,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-53,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-54,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-55,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-56,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-57,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-58,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-59,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-6,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-60,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-61,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-62,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-63,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-64,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-65,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-66,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-67,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-68,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-69,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-7,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-70,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-71,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-72,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-73,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-74,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-75,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-76,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-77,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-8,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701n-9,14SEP-Weekday,Everett Swift Station,1,701-nb-Weekday
701,14SEP-Weekday-701s-0,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-1,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-10,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-11,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-12,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-13,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-14,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-15,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-16,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-17,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-18,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-19,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-2,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-20,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-21,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-22,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-23,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-24,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-25,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-26,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-27,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-28,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-29,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-3,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-30,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-31,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-32,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-33,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-34,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-35,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-36,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-37,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-38,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-39,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-4,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-40,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-41,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-42,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-43,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-44,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-45,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-46,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-47,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-48,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-49,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-5,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-50,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-51,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-52,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-53,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-54,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-55,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-56,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-57,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-58,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-59,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-6,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-60,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-61,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-62,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-63,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-64,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-65,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-66,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-67,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-68,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-69,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-7,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-70,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-71,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-72,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-73,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-74,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-75,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-76,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-77,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-8,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
701,14SEP-Weekday-701s-9,14SEP-Weekday,Aurora Village Transit Center,0,701-sb-Weekday
105,15JUN-Saturday-105n-0,15JUN-Saturday,Mariner Park & Ride,1,105-nb-Saturday
105,15JUN-Saturday-105n-1,15JUN-Saturday,Mariner Park & Ride,1,105-nb-Saturday
105,15JUN-Saturday-105n-10,15JUN-Saturday,Mariner Park & Ride,1,105-nb-Saturday
105,15JUN-Saturday-105n-11,15JUN-Saturday,Mariner Park & Ride,1,105-nb-Saturday
105,15JUN-Saturday-105n-12,15JUN-Saturday,Mariner Park & Ride,1,105-nb-Saturday
105,15JUN-Saturday-105n-13,15JUN-Saturday,Mariner Park & Ride,1,105-nb-Saturday
105,15JUN-Saturday-105n-14,15JUN-Saturday,Mariner Park & Ride,1,105-nb-Saturday
105,15JUN-Saturday-105n-15,15JUN-Saturday,Mariner Park & Ride,1,105-nb-Saturday
105,15JUN-Saturday-105n-16,15JUN-Saturday,Mariner Park & Ride,1,105-nb-Saturday
105,15JUN-Saturday-105n-2,15JUN-Saturday,Mariner Park & Ride,1,105-nb-Saturday
105,15JUN-Saturday-105n-3,15JUN-Saturday,Mariner Park & Ride,1,105-nb-Saturday
105,15JUN-Saturday-105n-4,15JUN-Saturday,Mariner Park & Ride,1,105-nb-Saturday
105,15JUN-Saturday-105n-5,15JUN-Saturday,Mariner Park & Ride,1,105-nb-Saturday
105,15JUN-Saturday-105n-6,15JUN-Saturday,Mariner Park & Ride,1,105-nb-Saturday
105,15JUN-Saturday-105n-7,15JUN-Saturday,Mariner Park & Ride,1,105-nb-Saturday
105,15JUN-Saturday-105n-8,15JUN-Saturday,Mariner Park & Ride,1,105-nb-Saturday
105,15JUN-Saturday-105n-9,15JUN-Saturday,Mariner Park & Ride,1,105-nb-Saturday
105,15JUN-Saturday-105s-0,15JUN-Saturday,Bothell,0,105-sb-Saturday
105,15JUN-Saturday-105s-1,15JUN-Saturday,Bothell,0,105-sb-Saturday
105,15JUN-Saturday-105s-10,15JUN-Saturday,Bothell,0,105-sb-Saturday
105,15JUN-Saturday-105s-11,15JUN-Saturday,Bothell,0,105-sb-Saturday
105,15JUN-Saturday-105s-12,15JUN-Saturday,Bothell,0,105-sb-Saturday
105,15JUN-Saturday-105s-13,15JUN-Saturday,Bothell,0,105-sb-Saturday
105,15JUN-Saturday-105s-14,15JUN-Saturday,Bothell,0,105-sb-Saturday
105,15JUN-Saturday-105s-15,15JUN-Saturday,Bothell,0,105-sb-Saturday
105,15JUN-Saturday-105s-2,15JUN-Saturday,Bothell,0,105-sb-Saturday
105,15JUN-Saturday-105s-3,15JUN-Saturday,Bothell,0,105-sb-Saturday
105,15JUN-Saturday-105s-4,15JUN-Saturday,Bothell,0,105-sb-Saturday
105,15JUN-Saturday-105s-5,15JUN-Saturday,Bothell,0,105-sb-Saturday
105,15JUN-Saturday-105s-6,15JUN-Saturday,Bothell,0,105-sb-Saturday
105,15JUN-Saturday-105s-7,15JUN-Saturday,Bothell,0,105-sb-Saturday
105,15JUN-Saturday-105s-8,15JUN-Saturday,Bothell,0,105-sb-Saturday
105,15JUN-Saturday-105s-9,15JUN-Saturday,Bothell,0,105-sb-Saturday
113,15JUN-Saturday-113n-0,15JUN-Saturday,Mukilteo,1,113-nb-Saturday
113,15JUN-Saturday-113n-1,15JUN-Saturday,Mukilteo,1,113-nb-Saturday
113,15JUN-Saturday-113n-10,15JUN-Saturday,Mukilteo,1,113-nb-Saturday
113,15JUN-Saturday-113n-11,15JUN-Saturday,Mukilteo,1,113-nb-Saturday
113,15JUN-Saturday-113n-12,15JUN-Saturday,Mukilteo,1,113-nb-Saturday
113,15JUN-Saturday-113n-13,15JUN-Saturday,Mukilteo,1,113-nb-Saturday
113,15JUN-Saturday-113n-14,15JUN-Saturday,Mukilteo,1,113-nb-Saturday
113,15JUN-Saturday-113n-15,15JUN-Saturday,Mukilteo,1,113-nb-Saturday
113,15JUN-Saturday-113n-16,15JUN-Saturday,Mukilteo,1,113-nb-Saturday
113,15JUN-Saturday-113n-2,15JUN-Saturday,Mukilteo,1,113-nb-Saturday
113,15JUN-Saturday-113n-3,15JUN-Saturday,Mukilteo,1,113-nb-Saturday
113,15JUN-Saturday-113n-4,15JUN-Saturday,Mukilteo,1,113-nb-Saturday
113,15JUN-Saturday-113n-5,15JUN-Saturday,Mukilteo,1,113-nb-Saturday
113,15JUN-Saturday-113n-6,15JUN-Saturday,Mukilteo,1,113-nb-Saturday
113,15JUN-Saturday-113n-7,15JUN-Saturday,Mukilteo,1,113-nb-Saturday
113,15JUN-Saturday-113n-8,15JUN-Saturday,Mukilteo,1,113-nb-Saturday
113,15JUN-Saturday-113n-9,15JUN-Saturday,Mukilteo,1,113-nb-Saturday
113,15JUN-Saturday-113s-0,15JUN-Saturday,Lynnwood Transit Center,0,113-sb-Saturday
113,15JUN-Saturday-113s-1,15JUN-Saturday,Lynnwood Transit Center,0,113-sb-Saturday
113,15JUN-Saturday-113s-10,15JUN-Saturday,Lynnwood Transit Center,0,113-sb-Saturday
113,15JUN-Saturday-113s-11,15JUN-Saturday,Lynnwood Transit Center,0,113-sb-Saturday
113,15JUN-Saturday-113s-12,15JUN-Saturday,Lynnwood Transit Center,0,113-sb-Saturday
113,15JUN-Saturday-113s-13,15JUN-Saturday,Lynnwood Transit Center,0,113-sb-Saturday
113,15JUN-Saturday-113s-14,15JUN-Saturday,Lynnwood Transit Center,0,113-sb-Saturday
113,15JUN-Saturday-113s-15,15JUN-Saturday,Lynnwood Transit Center,0,113-sb-Saturday
113,15JUN-Saturday-113s-2,15JUN-Saturday,Lynnwood Transit Center,0,113-sb-Saturday
113,15JUN-Saturday-113s-3,15JUN-Saturday,Lynnwood Transit Center,0,113-sb-Saturday
113,15JUN-Saturday-113s-4,15JUN-Saturday,Lynnwood Transit Center,0,113-sb-Saturday
113,15JUN-Saturday-113s-5,15JUN-Saturday,Lynnwood Transit Center,0,113-sb-Saturday
