route_id,trip_id,service_id,trip_headsign,direction_id,block_id,shape_id
53,6306848,16MAR-SAT,11th Pac.ave,0,6029,16MAR-538362
53,6306849,16MAR-SAT,11th Pac.ave,0,6053,16MAR-538362
53,6306850,16MAR-SAT,11th Pac.ave,0,6048,16MAR-538362
53,6306851,16MAR-SAT,11th Pac.ave,0,6023,16MAR-538362
53,6306852,16MAR-SAT,11th Pac.ave,0,6015,16MAR-538362
53,6306853,16MAR-SAT,11th Pac.ave,0,6058,16MAR-538362
53,6306854,16MAR-SAT,11th Pac.ave,0,6045,16MAR-538362
53,6306855,16MAR-SAT,11th Pac.ave,0,6065,16MAR-538362
53,6306856,16MAR-SAT,11th Pac.ave,0,6051,16MAR-538362
16,6306857,16MAR-SAT,Commerce St Transit Area,0,6045,16MAR-168153
16,6306858,16MAR-SAT,Commerce St Transit Area,0,6020,16MAR-168153
16,6306859,16MAR-SAT,Commerce St Transit Area,0,6013,16MAR-168153
16,6306860,16MAR-SAT,Commerce St Transit Area,0,6011,16MAR-168153
16,6306861,16MAR-SAT,Commerce St Transit Area,0,6041,16MAR-168153
16,6306862,16MAR-SAT,Commerce St Transit Area,0,6051,16MAR-168153
16,6306863,16MAR-SAT,Commerce St Transit Area,0,6066,16MAR-168153
16,6306864,16MAR-SAT,Commerce St Transit Area,0,6016,16MAR-168153
16,6306865,16MAR-SAT,Commerce St Transit Area,0,6047,16MAR-168153
16,6306866,16MAR-SAT,Commerce St Transit Area,0,6058,16MAR-168153
16,6306867,16MAR-SAT,Commerce St Transit Area,0,6020,16MAR-168153
100,6306868,16MAR-SAT,Purdy P&R,0,6055,16MAR-10045
100,6306869,16MAR-SAT,Purdy P&R,0,6054,16MAR-10045
100,6306870,16MAR-SAT,Purdy P&R,0,6055,16MAR-10045
100,6306871,16MAR-SAT,Purdy P&R,0,6054,16MAR-10045
100,6306872,16MAR-SAT,Purdy P&R,0,6055,16MAR-10045
100,6306873,16MAR-SAT,Purdy P&R,0,6054,16MAR-10045
100,6306874,16MAR-SAT,Purdy P&R,0,6055,16MAR-10045
100,6306875,16MAR-SAT,Purdy P&R,0,6054,16MAR-10045
300,6306876,16MAR-SAT,McChord/Bridgept,1,6016,16MAR-3005380
300,6306877,16MAR-SAT,McChord/Bridgept,1,6016,16MAR-3005380
300,6306878,16MAR-SAT,McChord/Bridgept,1,6058,16MAR-3005380
300,6306879,16MAR-SAT,McChord/Bridgept,1,6045,16MAR-3005380
300,6306880,16MAR-SAT,McChord/Bridgept,1,6027,16MAR-3005380
300,6306881,16MAR-SAT,McChord/Bridgept,1,6048,16MAR-3005380
300,6306882,16MAR-SAT,McChord/Bridgept,1,6023,16MAR-3005380
300,6306883,16MAR-SAT,McChord/Bridgept,1,6015,16MAR-3005380
300,6306884,16MAR-SAT,McChord/Bridgept,1,6012,16MAR-3005380
300,6306885,16MAR-SAT,McChord/Bridgept,1,6074,16MAR-3005380
300,6306886,16MAR-SAT,McChord/Bridgept,1,6016,16MAR-3005380
300,6306887,16MAR-SAT,McChord/Bridgept,1,6047,16MAR-3005380
300,6306888,16MAR-SAT,McChord/Bridgept,1,6070,16MAR-3005380
56,6306889,16MAR-SAT,72nd St,0,6026,16MAR-56873
56,6306890,16MAR-SAT,72nd St,0,6032,16MAR-56873
56,6306891,16MAR-SAT,72nd St,0,6026,16MAR-56873
56,6306892,16MAR-SAT,72nd St,0,6026,16MAR-56873
56,6306893,16MAR-SAT,72nd St,0,6026,16MAR-56873
56,6306894,16MAR-SAT,72nd St,0,6032,16MAR-56873
56,6306895,16MAR-SAT,72nd St,0,6032,16MAR-56873
56,6306896,16MAR-SAT,72nd St,0,6032,16MAR-56873
56,6306897,16MAR-SAT,72nd St,0,6032,16MAR-56873
56,6306898,16MAR-SAT,72nd St,0,6032,16MAR-56873
56,6306899,16MAR-SAT,72nd St,0,6032,16MAR-56873
52,6306900,16MAR-SAT,TCC,1,6031,16MAR-529118
52,6306901,16MAR-SAT,TCC,1,6003,16MAR-529118
52,6306902,16MAR-SAT,TCC,1,6064,16MAR-529118
52,6306903,16MAR-SAT,TCC,1,6003,16MAR-529118
52,6306904,16MAR-SAT,TCC,1,6064,16MAR-529118
52,6306905,16MAR-SAT,TCC,1,6003,16MAR-529118
52,6306906,16MAR-SAT,TCC,1,6044,16MAR-529118
52,6306907,16MAR-SAT,TCC,1,6003,16MAR-529118
52,6306908,16MAR-SAT,TCC,1,6044,16MAR-529118
52,6306909,16MAR-SAT,TCC,1,6003,16MAR-529118
52,6306910,16MAR-SAT,TCC,1,6044,16MAR-529118
52,6306911,16MAR-SAT,TCC,1,6003,16MAR-529118
52,6306912,16MAR-SAT,TCC,1,6044,16MAR-529118
52,6306913,16MAR-SAT,TCC,1,6003,16MAR-529118
52,6306914,16MAR-SAT,TCC,1,6044,16MAR-529118
52,6306915,16MAR-SAT,TCC,1,6003,16MAR-529118
52,6306916,16MAR-SAT,TCC,1,6003,16MAR-529118
52,6306917,16MAR-SAT,TCC,1,6003,16MAR-529118
52,6306918,16MAR-SAT,TCC,1,6003,16MAR-529118
54,6306919,16MAR-SAT,56th/PortAve,0,6026,16MAR-54865
54,6306920,16MAR-SAT,56th/PortAve,0,6032,16MAR-54865
54,6306922,16MAR-SAT,56th/PortAve,0,6067,16MAR-54865
54,6306924,16MAR-SAT,56th/PortAve,0,6032,16MAR-54865
54,6306925,16MAR-SAT,56th/PortAve,0,6067,16MAR-54865
54,6306927,16MAR-SAT,56th/PortAve,0,6026,16MAR-54865
54,6306929,16MAR-SAT,56th/PortAve,0,6067,16MAR-54865
54,6306931,16MAR-SAT,56th/PortAve,0,6026,16MAR-54865
54,6306933,16MAR-SAT,56th/PortAve,0,6067,16MAR-54865
54,6306934,16MAR-SAT,56th/PortAve,0,6026,16MAR-54865
54,6306935,16MAR-SAT,56th/PortAve,0,6026,16MAR-54865
54,6306936,16MAR-SAT,56th/PortAve,0,6026,16MAR-54865
55,6306937,16MAR-SAT,Parkland,1,6033,16MAR-55592
55,6306938,16MAR-SAT,Parkland,1,6033,16MAR-55592
55,6306939,16MAR-SAT,Parkland,1,6067,16MAR-55592
55,6306940,16MAR-SAT,Parkland,1,6033,16MAR-55592
55,6306942,16MAR-SAT,Parkland,1,6032,16MAR-55592
55,6306943,16MAR-SAT,Parkland,1,6033,16MAR-55592
55,6306945,16MAR-SAT,Parkland,1,6067,16MAR-55592
55,6306946,16MAR-SAT,Parkland,1,6033,16MAR-55592
55,6306948,16MAR-SAT,Parkland,1,6026,16MAR-55592
55,6306949,16MAR-SAT,Parkland,1,6033,16MAR-55592
55,6306951,16MAR-SAT,Parkland,1,6067,16MAR-55592
55,6306952,16MAR-SAT,Parkland,1,6033,16MAR-55592
55,6306954,16MAR-SAT,Parkland,1,6026,16MAR-55592
55,6306955,16MAR-SAT,Parkland,1,6033,16MAR-55592
55,6306957,16MAR-SAT,Parkland,1,6067,16MAR-55592
55,6306958,16MAR-SAT,Parkland,1,6033,16MAR-55592
55,6306960,16MAR-SAT,Parkland,1,6026,16MAR-55592
55,6306961,16MAR-SAT,Parkland,1,6033,16MAR-55592
55,6306963,16MAR-SAT,Parkland,1,6033,16MAR-55592
55,6306964,16MAR-SAT,Parkland,1,6033,16MAR-55592
55,6306965,16MAR-SAT,Parkland,1,6033,16MAR-55592
57,6306966,16MAR-SAT,Commerce St Transit Area,0,6050,16MAR-574110
57,6306967,16MAR-SAT,Commerce St Transit Area,0,6016,16MAR-574110
57,6306968,16MAR-SAT,Commerce St Transit Area,0,6058,16MAR-574110
57,6306969,16MAR-SAT,Commerce St Transit Area,0,6045,16MAR-574110
57,6306970,16MAR-SAT,Commerce St Transit Area,0,6027,16MAR-574110
57,6306971,16MAR-SAT,Commerce St Transit Area,0,6048,16MAR-574110
57,6306972,16MAR-SAT,Commerce St Transit Area,0,6023,16MAR-574110
57,6306973,16MAR-SAT,Commerce St Transit Area,0,6015,16MAR-574110
57,6306974,16MAR-SAT,Commerce St Transit Area,0,6012,16MAR-574110
57,6306975,16MAR-SAT,Commerce St Transit Area,0,6074,16MAR-574110
57,6306976,16MAR-SAT,Commerce St Transit Area,0,6016,16MAR-574110
41,6306977,16MAR-SAT,72nd St,1,6009,16MAR-415120
13,6306983,16MAR-SAT,Proctor/24th,1,6050,16MAR-139109
13,6306984,16MAR-SAT,Proctor/24th,1,6050,16MAR-139109
13,6306985,16MAR-SAT,Proctor/24th,1,6050,16MAR-139109
13,6306986,16MAR-SAT,Proctor/24th,1,6050,16MAR-139109
13,6306987,16MAR-SAT,Proctor/24th,1,6050,16MAR-139109
13,6306988,16MAR-SAT,Proctor/24th,1,6050,16MAR-139109
13,6306989,16MAR-SAT,Proctor/24th,1,6050,16MAR-139109
501,6306990,16MAR-SAT,Federal Way,0,6006,16MAR-5014207
501,6306991,16MAR-SAT,Commerce St Transit Area,1,6014,16MAR-5015213
501,6306992,16MAR-SAT,Commerce St Transit Area,1,6006,16MAR-5015213
501,6306993,16MAR-SAT,Commerce St Transit Area,1,6016,16MAR-5015213
501,6306994,16MAR-SAT,Commerce St Transit Area,1,6006,16MAR-5015213
501,6306995,16MAR-SAT,Federal Way,0,6006,16MAR-5014207
501,6306996,16MAR-SAT,Federal Way,0,6006,16MAR-5014207
501,6306997,16MAR-SAT,Federal Way,0,6016,16MAR-5014207
202,6307019,16MAR-SAT,72nd St,0,6072,16MAR-2028129
202,6307020,16MAR-SAT,Lakwd Mall,1,6037,16MAR-2029130
202,6307021,16MAR-SAT,Lakwd Mall,1,6072,16MAR-2029130
202,6307022,16MAR-SAT,72nd St,0,6037,16MAR-2028129
202,6307023,16MAR-SAT,72nd St,0,6037,16MAR-2028129
202,6307024,16MAR-SAT,72nd St,0,6011,16MAR-2028129
4,6307025,16MAR-SAT,S Hill Mall,0,6035,16MAR-481
4,6307026,16MAR-SAT,S Hill Mall,0,6019,16MAR-481
4,6307027,16MAR-SAT,S Hill Mall,0,6068,16MAR-481
4,6307028,16MAR-SAT,S Hill Mall,0,6035,16MAR-481
4,6307029,16MAR-SAT,S Hill Mall,0,6071,16MAR-481
4,6307030,16MAR-SAT,S Hill Mall,0,6019,16MAR-481
4,6307031,16MAR-SAT,S Hill Mall,0,6061,16MAR-481
4,6307032,16MAR-SAT,S Hill Mall,0,6035,16MAR-481
4,6307033,16MAR-SAT,S Hill Mall,0,6069,16MAR-481
4,6307034,16MAR-SAT,S Hill Mall,0,6019,16MAR-481
4,6307035,16MAR-SAT,S Hill Mall,0,6072,16MAR-481
4,6307036,16MAR-SAT,S Hill Mall,0,6035,16MAR-481
4,6307037,16MAR-SAT,S Hill Mall,0,6069,16MAR-481
4,6307038,16MAR-SAT,S Hill Mall,0,6019,16MAR-481
4,6307039,16MAR-SAT,S Hill Mall,0,6072,16MAR-481
4,6307040,16MAR-SAT,S Hill Mall,0,6035,16MAR-481
4,6307041,16MAR-SAT,S Hill Mall,0,6059,16MAR-481
4,6307042,16MAR-SAT,S Hill Mall,0,6019,16MAR-481
4,6307043,16MAR-SAT,S Hill Mall,0,6035,16MAR-481
4,6307044,16MAR-SAT,S Hill Mall,0,6019,16MAR-481
4,6307045,16MAR-SAT,S Hill Mall,0,6035,16MAR-481
4,6307046,16MAR-SAT,Lakwd Mall,1,6035,16MAR-494
4,6307047,16MAR-SAT,Lakwd Mall,1,6019,16MAR-494
4,6307048,16MAR-SAT,Lakwd Mall,1,6068,16MAR-494
4,6307049,16MAR-SAT,Lakwd Mall,1,6035,16MAR-494
4,6307050,16MAR-SAT,Lakwd Mall,1,6071,16MAR-494
4,6307051,16MAR-SAT,Lakwd Mall,1,6019,16MAR-494
4,6307052,16MAR-SAT,Lakwd Mall,1,6061,16MAR-494
4,6307053,16MAR-SAT,Lakwd Mall,1,6035,16MAR-494
4,6307054,16MAR-SAT,Lakwd Mall,1,6069,16MAR-494
4,6307055,16MAR-SAT,Lakwd Mall,1,6019,16MAR-494
4,6307056,16MAR-SAT,Lakwd Mall,1,6072,16MAR-494
4,6307057,16MAR-SAT,Lakwd Mall,1,6035,16MAR-494
4,6307058,16MAR-SAT,Lakwd Mall,1,6069,16MAR-494
4,6307059,16MAR-SAT,Lakwd Mall,1,6019,16MAR-494
4,6307060,16MAR-SAT,Lakwd Mall,1,6072,16MAR-494
4,6307061,16MAR-SAT,Lakwd Mall,1,6035,16MAR-494
4,6307062,16MAR-SAT,Lakwd Mall,1,6059,16MAR-494
4,6307063,16MAR-SAT,Lakwd Mall,1,6019,16MAR-494
4,6307064,16MAR-SAT,Lakwd Mall,1,6035,16MAR-494
4,6307065,16MAR-SAT,Lakwd Mall,1,6019,16MAR-494
4,6307066,16MAR-SAT,Lakwd Mall,1,6035,16MAR-494
501,6307078,16MAR-SAT,Federal Way,0,6041,16MAR-5014207
501,6307079,16MAR-SAT,Commerce St Transit Area,1,6041,16MAR-5015213
501,6307081,16MAR-SAT,Federal Way,0,6066,16MAR-5014207
501,6307082,16MAR-SAT,Federal Way,0,6001,16MAR-5014207
501,6307083,16MAR-SAT,Federal Way,0,6051,16MAR-5014207
501,6307084,16MAR-SAT,Federal Way,0,6041,16MAR-5014207
501,6307085,16MAR-SAT,Commerce St Transit Area,1,6041,16MAR-5015213
501,6307086,16MAR-SAT,Commerce St Transit Area,1,6001,16MAR-5015213
501,6307087,16MAR-SAT,Commerce St Transit Area,1,6066,16MAR-5015213
501,6307088,16MAR-SAT,Commerce St Transit Area,1,6041,16MAR-5015213
212,6307091,16MAR-SAT,Pierce College - Lakewood,1,6069,16MAR-2129161
212,6307092,16MAR-SAT,Pierce College - Lakewood,1,6071,16MAR-2129161
212,6307093,16MAR-SAT,Pierce College - Lakewood,1,6061,16MAR-2129161
212,6307094,16MAR-SAT,Pierce College - Lakewood,1,6061,16MAR-2129161
212,6307095,16MAR-SAT,Pierce College - Lakewood,1,6068,16MAR-2129161
212,6307096,16MAR-SAT,Pierce College - Lakewood,1,6063,16MAR-2129161
212,6307097,16MAR-SAT,Lakwd Mall,0,6072,16MAR-21281
212,6307098,16MAR-SAT,Lakwd Mall,0,6063,16MAR-21281
212,6307099,16MAR-SAT,Lakwd Mall,0,6072,16MAR-21281
212,6307100,16MAR-SAT,Lakwd Mall,0,6061,16MAR-21281
212,6307101,16MAR-SAT,Pierce College - Lakewood,1,6061,16MAR-2129161
212,6307102,16MAR-SAT,Pierce College - Lakewood,1,6068,16MAR-2129161
14,6307103,16MAR-SAT,Tacoma Dome Station,0,6050,16MAR-14816
13,6307104,16MAR-SAT,Proctor/24th,1,6050,16MAR-139108
53,6307107,16MAR-SAT,11th Pac.ave,0,6023,16MAR-538362
53,6307108,16MAR-SAT,TCC,1,6065,16MAR-539344
51,6307109,16MAR-SAT,Lakwd Mall,1,6039,16MAR-515102
425,6307110,16MAR-SAT,S Hill Mall,1,6052,16MAR-425513
425,6307111,16MAR-SAT,Puyallup Station,0,6049,16MAR-42544
425,6307112,16MAR-SAT,Puyallup Station,0,6057,16MAR-42544
425,6307113,16MAR-SAT,S Hill Mall,1,6049,16MAR-425513
212,6307114,16MAR-SAT,Lakwd Mall,0,6071,16MAR-21281
212,6307115,16MAR-SAT,Lakwd Mall,0,6063,16MAR-21281
212,6307116,16MAR-SAT,Lakwd Mall,0,6069,16MAR-21281
212,6307117,16MAR-SAT,Lakwd Mall,0,6061,16MAR-21281
212,6307118,16MAR-SAT,Lakwd Mall,0,6068,16MAR-21281
212,6307119,16MAR-SAT,Lakwd Mall,0,6060,16MAR-2128170
212,6307120,16MAR-SAT,Lakwd Mall,0,6069,16MAR-2128170
212,6307121,16MAR-SAT,Lakwd Mall,0,6053,16MAR-21281
500,6307725,16MAR-SUN,Federal Way,0,7010,16MAR-5004150
500,6307727,16MAR-SUN,Federal Way,0,7020,16MAR-5004150
501,6307728,16MAR-SUN,Federal Way,0,7029,16MAR-5014207
500,6307729,16MAR-SUN,Federal Way,0,7010,16MAR-5004150
500,6307730,16MAR-SUN,Federal Way,0,7020,16MAR-5004150
500,6307732,16MAR-SUN,Federal Way,0,7010,16MAR-5004150
500,6307734,16MAR-SUN,Federal Way,0,7020,16MAR-5004150
500,6307736,16MAR-SUN,Federal Way,0,7038,16MAR-5004150
500,6307737,16MAR-SUN,Federal Way,0,7020,16MAR-5004150
500,6307739,16MAR-SUN,Federal Way,0,7046,16MAR-5004150
500,6307740,16MAR-SUN,Federal Way,0,7009,16MAR-5004150
501,6307741,16MAR-SUN,Federal Way,0,7049,16MAR-5014207
500,6307742,16MAR-SUN,Federal Way,0,7006,16MAR-5004150
500,6307743,16MAR-SUN,Federal Way,0,7001,16MAR-5004150
500,6307745,16MAR-SUN,Federal Way,0,7006,16MAR-5004150
500,6307747,16MAR-SUN,Federal Way,0,7001,16MAR-5004150
2,6307748,16MAR-SUN,Lakwd Mall,1,7001,16MAR-253
2,6307749,16MAR-SUN,Lakwd Mall,1,7011,16MAR-253
41,6307750,16MAR-SUN,72nd St,1,7019,16MAR-415119
48,6307751,16MAR-SUN,Lakwd Mall,1,7022,16MAR-485167
2,6307752,16MAR-SUN,Lakwd Mall,1,7028,16MAR-253
42,6307753,16MAR-SUN,72nd St,1,7034,16MAR-42598
41,6307754,16MAR-SUN,72nd St,1,7032,16MAR-415119
48,6307755,16MAR-SUN,Lakwd Mall,1,7014,16MAR-485167
2,6307756,16MAR-SUN,Lakwd Mall,1,7013,16MAR-253
42,6307757,16MAR-SUN,72nd St,1,7050,16MAR-42598
2,6307758,16MAR-SUN,Lakwd Mall,1,7035,16MAR-253
48,6307759,16MAR-SUN,Lakwd Mall,1,7053,16MAR-485167
41,6307760,16MAR-SUN,72nd St,1,7016,16MAR-415119
2,6307761,16MAR-SUN,Lakwd Mall,1,7049,16MAR-253
42,6307762,16MAR-SUN,72nd St,1,7028,16MAR-42598
2,6307763,16MAR-SUN,Lakwd Mall,1,7014,16MAR-253
41,6307764,16MAR-SUN,72nd St,1,7039,16MAR-415119
48,6307765,16MAR-SUN,Lakwd Mall,1,7006,16MAR-485167
2,6307766,16MAR-SUN,Lakwd Mall,1,7019,16MAR-253
42,6307767,16MAR-SUN,72nd St,1,7034,16MAR-42598
2,6307769,16MAR-SUN,Lakwd Mall,1,7016,16MAR-253
41,6307772,16MAR-SUN,72nd St,1,7050,16MAR-415119
48,6307773,16MAR-SUN,Lakwd Mall,1,7001,16MAR-485167
2,6307775,16MAR-SUN,Lakwd Mall,1,7047,16MAR-253
42,6307776,16MAR-SUN,72nd St,1,7046,16MAR-42598
2,6307778,16MAR-SUN,Lakwd Mall,1,7039,16MAR-253
48,6307780,16MAR-SUN,Lakwd Mall,1,7014,16MAR-485167
41,6307781,16MAR-SUN,72nd St,1,7053,16MAR-415119
2,6307782,16MAR-SUN,Lakwd Mall,1,7013,16MAR-253
42,6307783,16MAR-SUN,72nd St,1,7019,16MAR-42598
2,6307785,16MAR-SUN,Lakwd Mall,1,7050,16MAR-253
41,6307787,16MAR-SUN,72nd St,1,7006,16MAR-415119
48,6307788,16MAR-SUN,Lakwd Mall,1,7016,16MAR-485167
2,6307789,16MAR-SUN,Lakwd Mall,1,7052,16MAR-253
42,6307790,16MAR-SUN,72nd St,1,7005,16MAR-42598
2,6307791,16MAR-SUN,Lakwd Mall,1,7053,16MAR-253
41,6307793,16MAR-SUN,72nd St,1,7001,16MAR-415119
48,6307794,16MAR-SUN,Lakwd Mall,1,7032,16MAR-485167
2,6307795,16MAR-SUN,Lakwd Mall,1,7038,16MAR-253
42,6307796,16MAR-SUN,72nd St,1,7013,16MAR-42598
2,6307797,16MAR-SUN,Lakwd Mall,1,7011,16MAR-253
41,6307798,16MAR-SUN,72nd St,1,7014,16MAR-415119
48,6307799,16MAR-SUN,Lakwd Mall,1,7050,16MAR-485167
2,6307800,16MAR-SUN,Lakwd Mall,1,7024,16MAR-253
42,6307801,16MAR-SUN,72nd St,1,7019,16MAR-42598
2,6307803,16MAR-SUN,TCC,1,7001,16MAR-259
2,6307805,16MAR-SUN,Lakwd Mall,1,7053,16MAR-253
2,6307806,16MAR-SUN,Lakwd Mall,1,7052,16MAR-253
2,6307807,16MAR-SUN,Lakwd Mall,1,7005,16MAR-253
11,6307808,16MAR-SUN,Point Defiance Ferry Terminal,0,7016,16MAR-114164
11,6307810,16MAR-SUN,Point Defiance Ferry Terminal,0,7039,16MAR-114164
11,6307812,16MAR-SUN,Point Defiance Ferry Terminal,0,7050,16MAR-114164
11,6307814,16MAR-SUN,Point Defiance Ferry Terminal,0,7053,16MAR-114164
11,6307816,16MAR-SUN,Point Defiance Ferry Terminal,0,7006,16MAR-114164
11,6307818,16MAR-SUN,Point Defiance Ferry Terminal,0,7001,16MAR-114164
11,6307820,16MAR-SUN,Point Defiance Ferry Terminal,0,7014,16MAR-114164
57,6307821,16MAR-SUN,Tacoma Mall,1,7006,16MAR-575108
16,6307822,16MAR-SUN,TCC,1,7003,16MAR-169152
57,6307823,16MAR-SUN,Tacoma Mall,1,7047,16MAR-575108
16,6307824,16MAR-SUN,TCC,1,7019,16MAR-169152
57,6307825,16MAR-SUN,Tacoma Mall,1,7051,16MAR-575108
16,6307827,16MAR-SUN,TCC,1,7001,16MAR-169152
57,6307828,16MAR-SUN,Tacoma Mall,1,7052,16MAR-575108
16,6307830,16MAR-SUN,TCC,1,7011,16MAR-169152
57,6307831,16MAR-SUN,Tacoma Mall,1,7030,16MAR-575108
16,6307833,16MAR-SUN,TCC,1,7049,16MAR-169152
57,6307834,16MAR-SUN,Tacoma Mall,1,7010,16MAR-575108
16,6307836,16MAR-SUN,TCC,1,7028,16MAR-169152
57,6307837,16MAR-SUN,Tacoma Mall,1,7031,16MAR-575108
16,6307839,16MAR-SUN,TCC,1,7035,16MAR-169152
57,6307840,16MAR-SUN,Tacoma Mall,1,7028,16MAR-575108
16,6307841,16MAR-SUN,TCC,1,7006,16MAR-169152
28,6307878,16MAR-SUN,TCC,1,7026,16MAR-28979
28,6307879,16MAR-SUN,TCC,1,7026,16MAR-28979
28,6307880,16MAR-SUN,TCC,1,7000,16MAR-28979
28,6307881,16MAR-SUN,TCC,1,7026,16MAR-28979
28,6307882,16MAR-SUN,TCC,1,7007,16MAR-28979
28,6307883,16MAR-SUN,TCC,1,7026,16MAR-28979
28,6307884,16MAR-SUN,TCC,1,7045,16MAR-28979
402,6307885,16MAR-SUN,Federal Way,0,7023,16MAR-4024423
402,6307886,16MAR-SUN,Federal Way,0,7009,16MAR-4024423
402,6307887,16MAR-SUN,Federal Way,0,7025,16MAR-4024423
402,6307888,16MAR-SUN,Federal Way,0,7029,16MAR-4024423
402,6307889,16MAR-SUN,Federal Way,0,7023,16MAR-4024423
402,6307890,16MAR-SUN,Federal Way,0,7009,16MAR-4024423
402,6307891,16MAR-SUN,Federal Way,0,7025,16MAR-4024423
402,6307892,16MAR-SUN,Federal Way,0,7029,16MAR-4024423
51,6307928,16MAR-SUN,Lakewood Station,1,7015,16MAR-51590
51,6307929,16MAR-SUN,Lakewood Station,1,7043,16MAR-51590
51,6307930,16MAR-SUN,Lakewood Station,1,7015,16MAR-51590
51,6307931,16MAR-SUN,Lakewood Station,1,7043,16MAR-51590
51,6307932,16MAR-SUN,Lakewood Station,1,7015,16MAR-51590
51,6307933,16MAR-SUN,Lakewood Station,1,7043,16MAR-51590
51,6307934,16MAR-SUN,Lakewood Station,1,7015,16MAR-51590
51,6307935,16MAR-SUN,Lakewood Station,1,7043,16MAR-51590
51,6307936,16MAR-SUN,Lakewood Station,1,7015,16MAR-51590
54,6307958,16MAR-SUN,Tacoma Mall,1,7044,16MAR-54966
54,6307959,16MAR-SUN,Tacoma Mall,1,7018,16MAR-54966
54,6307960,16MAR-SUN,Tacoma Mall,1,7044,16MAR-54966
54,6307961,16MAR-SUN,Tacoma Mall,1,7018,16MAR-54966
54,6307962,16MAR-SUN,Tacoma Mall,1,7044,16MAR-54966
54,6307963,16MAR-SUN,Tacoma Mall,1,7018,16MAR-54966
54,6307964,16MAR-SUN,Tacoma Mall,1,7044,16MAR-54966
54,6307965,16MAR-SUN,Tacoma Mall,1,7044,16MAR-54966
41,6307966,16MAR-SUN,Commerce St Transit Area,0,7016,16MAR-414116
41,6307967,16MAR-SUN,Commerce St Transit Area,0,7019,16MAR-414116
41,6307968,16MAR-SUN,Commerce St Transit Area,0,7050,16MAR-414116
41,6307969,16MAR-SUN,Commerce St Transit Area,0,7016,16MAR-414116
41,6307970,16MAR-SUN,Commerce St Transit Area,0,7039,16MAR-414116
41,6307971,16MAR-SUN,Commerce St Transit Area,0,7050,16MAR-414116
41,6307972,16MAR-SUN,Commerce St Transit Area,0,7053,16MAR-414116
41,6307973,16MAR-SUN,Commerce St Transit Area,0,7006,16MAR-414116
41,6307974,16MAR-SUN,Commerce St Transit Area,0,7001,16MAR-414116
409,6307975,16MAR-SUN,Puyallup Station,0,7021,16MAR-4098108
409,6307976,16MAR-SUN,Puyallup Station,0,7021,16MAR-4098108
409,6307977,16MAR-SUN,Puyallup Station,0,7021,16MAR-4098108
409,6307978,16MAR-SUN,Puyallup Station,0,7021,16MAR-4098108
409,6307979,16MAR-SUN,Puyallup Station,0,7021,16MAR-4098108
409,6307980,16MAR-SUN,Puyallup Station,0,7021,16MAR-4098108
409,6307981,16MAR-SUN,Puyallup Station,0,7021,16MAR-4098108
409,6307982,16MAR-SUN,Puyallup Station,0,7021,16MAR-4098108
56,6307983,16MAR-SUN,Tacoma Mall,1,7036,16MAR-56974
56,6307984,16MAR-SUN,Tacoma Mall,1,7036,16MAR-56974
56,6307985,16MAR-SUN,Tacoma Mall,1,7036,16MAR-56974
56,6307986,16MAR-SUN,Tacoma Mall,1,7036,16MAR-56974
56,6307987,16MAR-SUN,Tacoma Mall,1,7036,16MAR-56974
56,6307988,16MAR-SUN,Tacoma Mall,1,7036,16MAR-56974
56,6307989,16MAR-SUN,Tacoma Mall,1,7036,16MAR-56974
56,6307990,16MAR-SUN,Tacoma Mall,1,7036,16MAR-56974
202,6307991,16MAR-SUN,Lakwd Mall,1,7012,16MAR-2029130
202,6307992,16MAR-SUN,Lakwd Mall,1,7033,16MAR-2029130
202,6307993,16MAR-SUN,Lakwd Mall,1,7033,16MAR-2029130
202,6307994,16MAR-SUN,Lakwd Mall,1,7012,16MAR-2029130
202,6307995,16MAR-SUN,Lakwd Mall,1,7012,16MAR-2029130
202,6307996,16MAR-SUN,Lakwd Mall,1,7033,16MAR-2029130
202,6307997,16MAR-SUN,Lakwd Mall,1,7033,16MAR-2029130
202,6307998,16MAR-SUN,Lakwd Mall,1,7034,16MAR-2029130
42,6307999,16MAR-SUN,Commerce St Transit Area,0,7034,16MAR-42495
42,6308000,16MAR-SUN,Commerce St Transit Area,0,7032,16MAR-42495
42,6308001,16MAR-SUN,Commerce St Transit Area,0,7028,16MAR-42495
42,6308002,16MAR-SUN,Commerce St Transit Area,0,7034,16MAR-42495
42,6308003,16MAR-SUN,Commerce St Transit Area,0,7046,16MAR-42495
42,6308004,16MAR-SUN,Commerce St Transit Area,0,7019,16MAR-42495
42,6308005,16MAR-SUN,Commerce St Transit Area,0,7005,16MAR-42495
42,6308006,16MAR-SUN,Commerce St Transit Area,0,7013,16MAR-42495
48,6308007,16MAR-SUN,10th Departure,0,7032,16MAR-484160
500,6308047,16MAR-SUN,Commerce St Transit Area,1,7006,16MAR-5005166
402,6308048,16MAR-SUN,171st/Merid,1,7009,16MAR-4025426
500,6308049,16MAR-SUN,Commerce St Transit Area,1,7010,16MAR-5005166
402,6308050,16MAR-SUN,171st/Merid,1,7025,16MAR-4025426
500,6308051,16MAR-SUN,Commerce St Transit Area,1,7020,16MAR-5005166
501,6308052,16MAR-SUN,Commerce St Transit Area,1,7046,16MAR-5015213
402,6308053,16MAR-SUN,171st/Merid,1,7029,16MAR-4025426
