route_id,trip_id,service_id,trip_headsign,block_id,shape_id
7,338,3,Inbound,4102,0
7,339,3,Inbound,4101,0
7,34,1,Outbound,4103,4
7,340,3,Inbound,4102,0
7,341,3,Inbound,4101,0
7,342,3,Inbound,4102,0
7,343,3,Inbound,4101,0
7,344,3,Inbound,4102,0
7,345,3,Inbound,4101,0
7,346,3,Inbound,4102,0
7,347,3,Inbound,4101,0
7,348,3,Inbound,4102,0
7,349,3,Inbound,4101,0
7,35,1,Outbound,4104,4
8,350,2,Outbound,4402,9
8,351,2,Outbound,4404,9
8,352,2,Outbound,4401,9
8,353,2,Outbound,4403,9
8,354,2,Outbound,6201,9
8,355,2,Outbound,6203,9
8,356,2,Outbound,4405,9
8,357,2,Outbound,4402,9
8,358,2,Outbound,4404,9
8,359,2,Outbound,6202,9
7,36,1,Outbound,4101,4
8,360,2,Outbound,6204,9
8,361,2,Outbound,6001,9
8,362,2,Outbound,6203,9
8,363,2,Outbound,4404,9
8,364,2,Inbound,4402,34
8,365,2,Inbound,4404,34
8,366,2,Inbound,4401,34
8,367,2,Inbound,4403,34
8,368,2,Inbound,6201,34
8,369,2,Inbound,6203,34
7,37,1,Outbound,4102,4
8,370,2,Inbound,4405,34
8,371,2,Inbound,4402,34
8,372,2,Inbound,4404,34
8,373,2,Inbound,6202,34
8,374,2,Inbound,6204,34
8,375,2,Inbound,6001,34
8,376,2,Inbound,6203,34
8,377,2,Inbound,4404,34
8,378,3,Outbound,4402,9
8,379,3,Outbound,4403,9
7,38,1,Outbound,4103,4
8,380,3,Outbound,4404,9
8,381,3,Outbound,4401,9
8,382,3,Outbound,4402,9
8,383,3,Outbound,4403,9
8,384,3,Outbound,4404,9
8,385,3,Outbound,4401,9
8,386,3,Outbound,4402,9
8,387,3,Outbound,4403,9
8,388,3,Inbound,4401,34
8,389,3,Inbound,4402,34
7,39,1,Outbound,4104,4
8,390,3,Inbound,4403,34
8,391,3,Inbound,4404,34
8,392,3,Inbound,4401,34
8,393,3,Inbound,4402,34
8,394,3,Inbound,4403,34
8,395,3,Inbound,4404,34
8,396,3,Inbound,4401,34
8,397,3,Inbound,4402,34
8,398,3,Inbound,4403,34
10,399,2,Outbound,6001,29
2,4,1,Outbound,6604,33
7,40,1,Outbound,4101,4
10,400,2,Outbound,6002,29
10,401,2,Outbound,6003,29
10,402,2,Outbound,6001,29
10,403,2,Outbound,6002,29
10,404,2,Outbound,6003,29
10,405,2,Outbound,6001,29
10,406,2,Outbound,6002,29
10,407,2,Outbound,6003,29
10,408,2,Outbound,6001,29
10,409,2,Outbound,6002,29
7,41,1,Outbound,4102,4
13,410,2,Outbound,4404,71
13,411,2,Outbound,4401,44
13,412,2,Outbound,4403,44
7,42,1,Outbound,4103,4
13,420,2,Outbound,6201,44
13,421,2,Outbound,6203,44
13,422,2,Outbound,4404,44
14,423,2,Outbound,4405,49
14,424,2,Outbound,4402,49
14,425,2,Outbound,4404,49
7,43,1,Outbound,4104,4
14,432,2,Outbound,4404,49
14,433,2,Outbound,6202,49
14,434,2,Outbound,6204,49
14,435,2,Outbound,6001,49
14,436,2,Outbound,6203,49
14,437,2,Outbound,4404,49
14,438,3,Outbound,4404,49
14,439,3,Outbound,4401,49
7,44,1,Outbound,4101,4
14,440,3,Outbound,4402,49
14,441,3,Outbound,4403,49
14,442,3,Outbound,4404,49
14,443,3,Outbound,4401,49
14,444,3,Outbound,4402,49
14,445,3,Outbound,4403,49
14,446,3,Outbound,4404,49
14,447,3,Outbound,4401,49
14,448,3,Outbound,4402,49
2,449,1,Outbound,6604,33
7,45,1,Outbound,4102,4
2,450,1,Outbound,6604,33
2,451,1,Outbound,6604,33
2,452,2,Outbound,1201,33
2,453,2,Outbound,1202,33
2,454,2,Outbound,1201,33
2,455,2,Outbound,1202,33
2,456,2,Outbound,1201,33
2,457,2,Outbound,1202,33
2,458,2,Outbound,1201,33
2,459,2,Outbound,1202,33
7,46,1,Outbound,4103,4
2,460,2,Outbound,1201,33
2,461,2,Outbound,1202,33
2,462,2,Outbound,1201,33
2,463,2,Outbound,1202,33
2,464,2,Outbound,6403,33
2,465,2,Outbound,6403,33
2,466,2,Outbound,6403,33
29,467,1,Outbound,4407,61
29,468,1,Outbound,4407,61
29,469,1,Outbound,6202,61
7,47,1,Outbound,4104,4
29,470,1,Outbound,6204,61
29,471,1,Outbound,4402,61
29,472,1,Outbound,4404,61
29,473,1,Outbound,4406,61
29,474,1,Outbound,6201,61
29,475,1,Outbound,6203,61
29,476,1,Outbound,4401,61
29,477,1,Outbound,4403,61
29,478,1,Outbound,4405,61
29,479,1,Outbound,4407,61
7,48,1,Outbound,4101,4
29,480,1,Inbound,4407,57
29,481,1,Inbound,4407,57
29,482,1,Inbound,6202,57
29,483,1,Inbound,6204,57
29,484,1,Inbound,4402,57
29,485,1,Inbound,4404,57
29,486,1,Inbound,4406,57
29,487,1,Inbound,6201,57
29,488,1,Inbound,6203,57
29,489,1,Inbound,4401,57
7,49,1,Outbound,4102,4
29,490,1,Inbound,4403,57
29,491,1,Inbound,4405,57
29,492,1,Inbound,4407,57
10,493,2,Inbound,6003,7
10,494,2,Inbound,6001,7
10,495,2,Inbound,6002,7
10,496,2,Inbound,6003,7
10,497,2,Inbound,6001,7
10,498,2,Inbound,6002,7
10,499,2,Inbound,6003,7
2,5,1,Outbound,6605,33
7,50,1,Outbound,4103,4
10,500,2,Inbound,6001,7
10,501,2,Inbound,6002,7
10,502,2,Inbound,6003,7
10,503,2,Inbound,6001,7
10,504,2,Inbound,6002,7
12,505,2,Outbound,6002,21
12,506,2,Outbound,6003,21
12,507,2,Outbound,6001,21
12,508,2,Outbound,6002,21
12,509,2,Outbound,6003,21
7,51,1,Outbound,4104,4
12,510,2,Outbound,6001,21
12,511,2,Outbound,6002,21
12,512,2,Outbound,6003,21
12,513,2,Outbound,6001,21
12,514,2,Outbound,6002,21
12,515,2,Outbound,6003,21
12,516,2,Inbound,6001,26
12,517,2,Inbound,6002,25
12,518,2,Inbound,6003,25
12,519,2,Inbound,6001,25
7,52,1,Outbound,4101,4
12,520,2,Inbound,6002,25
12,521,2,Inbound,6003,25
12,522,2,Inbound,6001,25
12,523,2,Inbound,6002,25
12,524,2,Inbound,6003,25
12,525,2,Inbound,6001,25
12,526,2,Inbound,6002,25
12,527,2,Inbound,6003,25
16,528,1,Outbound,6605,43
16,529,1,Outbound,6602,43
7,53,1,Outbound,4102,4
16,530,1,Outbound,6604,43
16,531,1,Outbound,6601,43
16,532,1,Outbound,6603,43
16,533,1,Outbound,6605,43
16,534,1,Outbound,6602,43
16,535,1,Outbound,6604,43
16,536,1,Outbound,6601,43
16,537,1,Outbound,6603,43
16,538,1,Outbound,6605,43
16,539,1,Outbound,6602,43
7,54,1,Outbound,4101,4
16,540,1,Outbound,6604,43
16,541,1,Outbound,6601,43
16,542,2,Outbound,6602,15
16,543,2,Outbound,6603,15
16,544,2,Outbound,6604,15
16,545,2,Outbound,6605,15
16,546,2,Outbound,6601,15
16,547,2,Outbound,6602,15
16,548,2,Outbound,6603,15
16,549,2,Outbound,6604,15
7,55,1,Outbound,4102,4
16,550,2,Outbound,6605,15
16,551,2,Outbound,6601,15
16,552,2,Outbound,6602,15
16,553,2,Outbound,6603,15
16,554,2,Outbound,6604,15
16,555,2,Outbound,6605,15
16,556,2,Outbound,6601,15
16,557,2,Outbound,6602,15
16,558,2,Outbound,6603,15
16,559,2,Outbound,6604,15
7,56,1,Outbound,4101,4
16,560,2,Outbound,6605,15
16,561,2,Outbound,6601,15
16,562,2,Outbound,6602,15
16,563,2,Outbound,6603,15
16,564,2,Outbound,6604,15
16,565,2,Outbound,6605,15
16,566,2,Outbound,6601,15
16,567,2,Outbound,6603,15
16,568,2,Outbound,6603,15
16,569,3,Outbound,6603,15
7,57,1,Outbound,4102,4
16,570,3,Outbound,6604,15
16,571,3,Outbound,6601,15
16,572,3,Outbound,6602,15
16,573,3,Outbound,6603,15
16,574,3,Outbound,6604,15
16,575,3,Outbound,6601,15
16,576,3,Outbound,6602,15
16,577,3,Outbound,6603,15
16,578,3,Outbound,6604,15
16,579,3,Outbound,6601,15
7,58,1,Outbound,4101,4
16,580,3,Outbound,6602,15
16,581,3,Outbound,6603,15
16,582,3,Outbound,6604,15
16,583,3,Outbound,6601,15
16,584,3,Outbound,6602,15
16,585,3,Outbound,6603,15
16,586,3,Outbound,6604,15
16,587,3,Outbound,6601,15
16,588,3,Outbound,6602,15
16,589,3,Outbound,6603,15
7,59,1,Outbound,4101,4
23,590,3,Inbound,9901,27
23,591,3,Inbound,9901,27
23,592,3,Inbound,9901,27
23,593,3,Inbound,9901,27
11,594,1,Outbound,9401,2
11,595,1,Outbound,9405,2
11,596,1,Outbound,9402,2
11,597,1,Outbound,9405,2
11,598,1,Outbound,9403,2
11,599,1,Outbound,9404,2
2,6,1,Outbound,6601,33
7,60,1,Outbound,4101,4
11,600,1,Outbound,9405,2
11,601,1,Outbound,9401,2
11,602,1,Outbound,9405,2
11,603,1,Outbound,9402,2
11,604,1,Outbound,9405,2
11,605,1,Outbound,9403,2
11,606,1,Outbound,9404,2
11,607,1,Outbound,9403,2
11,608,1,Outbound,9401,2
11,609,1,Outbound,9403,2
7,61,1,Outbound,4101,4
11,610,1,Outbound,9402,2
11,611,1,Outbound,9405,2
11,612,1,Outbound,9402,2
11,613,1,Outbound,9404,2
11,614,1,Outbound,9402,2
11,615,1,Outbound,9401,2
11,616,1,Outbound,9403,2
11,617,1,Outbound,9401,2
11,618,1,Outbound,9405,2
11,619,1,Outbound,9401,2
7,62,1,Inbound,4101,0
11,620,1,Outbound,9404,2
23,621,2,Inbound,9901,27
23,622,2,Inbound,9901,27
23,623,2,Inbound,9901,27
23,624,2,Inbound,9901,27
23,625,2,Inbound,9901,27
7,63,1,Inbound,4102,0
7,64,1,Inbound,4103,0
7,65,1,Inbound,4104,0
7,66,1,Inbound,4101,0
7,67,1,Inbound,4102,0
7,68,1,Inbound,4103,0
33,687,3,Outbound,6601,24
33,688,3,Outbound,6602,24
33,689,3,Outbound,6603,24
7,69,1,Inbound,4104,0
33,690,3,Outbound,6604,24
33,691,3,Outbound,6601,24
33,692,3,Outbound,6602,24
33,693,3,Outbound,6603,24
33,694,3,Outbound,6604,24
33,695,3,Outbound,6601,24
33,696,3,Outbound,6602,24
33,697,3,Outbound,6603,24
33,698,3,Outbound,6604,24
33,699,3,Outbound,6601,24
2,7,1,Outbound,6602,33
7,70,1,Inbound,4101,0
33,700,3,Outbound,6602,24
33,701,3,Outbound,6603,24
33,702,3,Outbound,6604,24
33,703,3,Outbound,6601,24
33,704,3,Outbound,6602,24
33,705,3,Outbound,6603,24
33,706,3,Outbound,6604,24
33,707,3,Outbound,6601,24
33,708,3,Inbound,6601,81
33,709,3,Inbound,6602,81
7,71,1,Inbound,4102,0
33,710,3,Inbound,6603,81
33,711,3,Inbound,6604,81
33,712,3,Inbound,6601,81
33,713,3,Inbound,6602,81
33,714,3,Inbound,6603,81
33,715,3,Inbound,6604,81
33,716,3,Inbound,6601,81
33,717,3,Inbound,6602,81
33,718,3,Inbound,6603,81
33,719,3,Inbound,6604,81
7,72,1,Inbound,4103,0
33,720,3,Inbound,6601,81
33,721,3,Inbound,6602,81
33,722,3,Inbound,6603,81
33,723,3,Inbound,6604,81
33,724,3,Inbound,6601,81
33,725,3,Inbound,6602,81
33,726,3,Inbound,6603,81
33,727,3,Inbound,6604,81
7,73,1,Inbound,4104,0
7,74,1,Inbound,4101,0
7,75,1,Inbound,4102,0
7,76,1,Inbound,4103,0
7,77,1,Inbound,4104,0
7,78,1,Inbound,4101,0
7,79,1,Inbound,4102,0
2,8,1,Outbound,6603,33
7,80,1,Inbound,4103,0
7,81,1,Inbound,4104,0
7,82,1,Inbound,4101,0
7,83,1,Inbound,4102,0
7,84,1,Inbound,4103,0
1,844,3,Outbound,6402,35
2,845,3,Outbound,1201,33
7,846,3,Outbound,4102,4
7,847,3,Outbound,4101,4
7,848,3,Outbound,4102,4
7,849,3,Inbound,4102,0
7,85,1,Inbound,4104,0
7,850,3,Inbound,4101,0
7,851,3,Inbound,4102,0
29,852,1,Outbound,4406,61
29,853,1,Outbound,6201,61
29,854,1,Outbound,6203,61
29,855,1,Outbound,4401,61
29,856,1,Outbound,4403,61
29,857,1,Outbound,4405,61
29,858,1,Outbound,4407,61
29,859,1,Outbound,6202,61
7,86,1,Inbound,4101,0
29,860,1,Outbound,6204,61
29,861,1,Outbound,4402,61
29,862,1,Outbound,4404,61
29,863,1,Outbound,4406,61
29,864,1,Outbound,6201,61
29,865,1,Inbound,4406,57
29,866,1,Inbound,6201,57
29,867,1,Inbound,6203,57
29,868,1,Inbound,4401,57
29,869,1,Inbound,4403,57
7,87,1,Inbound,4102,0
29,870,1,Inbound,4405,57
29,871,1,Inbound,4407,57
29,872,1,Inbound,6202,57
29,873,1,Inbound,6204,57
29,874,1,Inbound,4402,57
29,875,1,Inbound,4404,57
29,876,1,Inbound,4406,57
29,877,1,Inbound,6201,57
8,878,2,Outbound,4403,9
8,879,2,Outbound,4405,9
7,88,1,Inbound,4101,0
8,880,2,Outbound,4402,9
8,881,2,Outbound,4404,9
8,882,2,Outbound,6202,9
8,883,2,Outbound,6204,9
8,884,2,Outbound,4401,9
8,885,2,Outbound,4403,9
8,886,2,Outbound,6201,9
8,887,2,Outbound,6203,9
8,888,2,Outbound,4404,9
8,889,2,Outbound,6202,9
7,89,1,Inbound,4102,0
8,890,2,Inbound,4403,34
8,891,2,Inbound,4405,34
8,892,2,Inbound,4402,34
8,893,2,Inbound,4404,34
8,894,2,Inbound,6202,34
8,895,2,Inbound,6204,34
8,896,2,Inbound,4401,34
8,897,2,Inbound,4403,34
8,898,2,Inbound,6201,34
8,899,2,Inbound,6203,34
2,9,1,Outbound,6604,33
7,90,1,Inbound,4101,0
8,900,2,Inbound,4404,34
8,901,2,Inbound,6202,34
8,902,3,Outbound,4401,9
8,903,3,Outbound,4404,9
8,904,3,Inbound,4404,34
10,905,1,Outbound,6803,29
10,906,1,Outbound,6811,29
10,907,1,Outbound,6801,29
10,908,1,Outbound,6812,29
10,909,1,Outbound,6802,29
7,91,1,Inbound,4102,0
10,910,1,Outbound,6804,29
10,911,1,Outbound,6803,29
10,912,1,Outbound,6804,29
10,913,1,Outbound,6801,29
10,914,1,Outbound,6804,29
10,915,1,Outbound,6802,29
10,916,1,Outbound,6804,29
10,917,1,Outbound,6803,29
10,918,1,Outbound,6804,29
10,919,1,Outbound,6801,29
7,92,1,Inbound,4101,0
10,920,1,Outbound,6804,29
10,921,1,Outbound,6802,29
10,922,1,Outbound,6804,29
10,923,1,Outbound,6803,29
10,924,1,Outbound,6822,29
10,925,1,Outbound,6801,29
10,926,1,Outbound,6821,29
10,927,1,Outbound,6802,29
10,928,1,Outbound,6804,29
10,929,1,Outbound,6803,29
7,93,1,Inbound,4101,0
10,930,1,Outbound,6804,29
10,931,1,Inbound,6804,7
10,932,1,Inbound,6803,7
10,933,1,Inbound,6811,7
10,934,1,Inbound,6801,7
10,935,1,Inbound,6812,7
10,936,1,Inbound,6802,7
10,937,1,Inbound,6804,7
10,938,1,Inbound,6803,7
10,939,1,Inbound,6804,7
7,94,1,Inbound,4101,0
10,940,1,Inbound,6801,7
10,941,1,Inbound,6804,7
10,942,1,Inbound,6802,7
10,943,1,Inbound,6804,7
10,944,1,Inbound,6803,7
10,945,1,Inbound,6804,7
10,946,1,Inbound,6801,7
10,947,1,Inbound,6804,7
10,948,1,Inbound,6802,7
10,949,1,Inbound,6804,7
8,95,1,Outbound,4405,9
10,950,1,Inbound,6803,7
10,951,1,Inbound,6822,7
10,952,1,Inbound,6801,7
10,953,1,Inbound,6821,7
10,954,1,Inbound,6802,7
10,955,1,Inbound,6804,7
10,956,1,Inbound,6803,7
10,957,1,Inbound,6804,7
33,958,3,Outbound,6602,24
33,959,3,Outbound,6603,24
8,96,1,Outbound,4401,9
33,960,3,Inbound,6601,81
33,961,3,Inbound,6602,81
33,962,3,Inbound,6603,81
13,963,1,Outbound,4401,72
13,964,1,Outbound,4403,72
13,965,1,Outbound,4405,72
13,966,1,Outbound,4407,72
13,967,1,Outbound,6202,72
13,968,1,Outbound,6204,72
13,969,1,Outbound,4402,72
8,97,1,Outbound,4402,9
13,970,1,Outbound,4404,72
13,971,1,Outbound,4402,72
13,972,1,Outbound,4404,72
13,973,1,Outbound,4406,72
13,974,1,Outbound,6201,72
13,975,1,Outbound,6203,72
13,976,1,Outbound,4401,72
13,977,1,Outbound,4403,72
13,978,1,Outbound,4405,72
13,979,1,Inbound,4405,63
8,98,1,Outbound,4403,9
13,980,1,Inbound,4402,63
13,981,1,Inbound,4404,63
13,982,1,Inbound,4406,63
13,983,1,Inbound,4407,63
13,984,1,Inbound,6201,63
13,985,1,Inbound,4401,63
13,986,1,Inbound,4402,63
13,987,1,Inbound,4403,63
13,988,1,Inbound,4404,63
13,989,1,Inbound,4405,63
8,99,1,Outbound,4404,9
13,990,1,Inbound,4406,63
13,991,1,Inbound,4407,63
13,992,1,Inbound,6201,63
13,993,1,Inbound,6202,63
13,994,1,Inbound,6203,63
13,995,1,Inbound,6204,63
13,996,1,Inbound,4401,63
13,997,1,Inbound,4402,63
13,998,1,Inbound,4403,63
13,999,1,Inbound,4404,63
